# Time [fs]    Et_avg [eV]    Ct_avg    Dt_avg    Gt_avg    Dt_fit_avg    Iw_avg
   1865.0000    -0.054291     0.000094     0.000000   234.157418     0.000000     7.107553
   1866.0000    -0.054573    -0.000050     0.000000   233.980348     0.000000     7.389860
   1867.0000    -0.052519    -0.000209     0.000000   233.803153     0.000000     7.227598
   1868.0000    -0.048424    -0.000384     0.000000   233.625466     0.000000     9.821052
   1869.0000    -0.042064    -0.000576     0.000000   233.446881     0.000000     7.681964
   1870.0000    -0.033431    -0.000705     0.000000   233.267003     0.000000     9.577327
   1871.0000    -0.023806    -0.000840     0.000000   233.085493     0.000000    12.625141
   1872.0000    -0.012027    -0.000976     0.000000   232.902044     0.000000     6.609304
   1873.0000    -0.002982    -0.001112     0.000000   232.716343     0.000000     8.112443
   1874.0000     0.008055    -0.001246     0.000000   232.528075     0.000000     7.275112
   1875.0000    -0.236018    -0.001386     0.000000   232.336928     0.000000     7.358192
   1876.0000    -0.227591    -0.001519     0.000000   232.142586     0.000000     7.743028
   1877.0000    -0.223960    -0.001643     0.000000   231.944743     0.000000    11.638952
   1878.0000    -0.226575    -0.001756     0.000000   231.743114     0.000000    15.134727
   1879.0000    -0.234347    -0.001856     0.000000   231.537441     0.000000     9.912547
   1880.0000     0.037775    -0.001930     0.000000   231.327499     0.000000     7.168882
   1881.0000     0.033789    -0.001990     0.000000   231.113110     0.000000     7.597025
   1882.0000     0.027461    -0.002033     0.000000   230.894137     0.000000    11.311759
   1883.0000     0.024129    -0.002057     0.000000   230.670482     0.000000     8.223014
   1884.0000     0.010345    -0.002060     0.000000   230.442091     0.000000     7.128781
   1885.0000     0.001734    -0.002048     0.000000   230.208953     0.000000     7.379864
   1886.0000    -0.007418    -0.002012     0.000000   229.971102     0.000000     7.953727
   1887.0000    -0.014886    -0.001955     0.000000   229.728618     0.000000    10.115646
   1888.0000    -0.021786    -0.001882     0.000000   229.481631     0.000000    13.395387
   1889.0000    -0.027000    -0.001788     0.000000   229.230311     0.000000     8.792630
   1890.0000    -0.030199    -0.001681     0.000000   228.974872     0.000000    10.097718
   1891.0000    -0.031532    -0.001559     0.000000   228.715561     0.000000     6.909446
   1892.0000    -0.030661    -0.001424     0.000000   228.452659     0.000000    12.403170
   1893.0000    -0.027655    -0.001282     0.000000   228.186473     0.000000     9.587301
   1894.0000    -0.022272    -0.001131     0.000000   227.917333     0.000000    10.546248
   1895.0000    -0.014595    -0.000977     0.000000   227.645585     0.000000    14.871621
   1896.0000    -0.004134    -0.000820     0.000000   227.371583     0.000000    12.353064
   1897.0000     0.008758    -0.000659     0.000000   227.095691     0.000000    27.815412
   1898.0000     0.023709    -0.000498     0.000000   226.818278     0.000000    16.335617
   1899.0000     0.040981    -0.000322     0.000000   226.539724     0.000000     8.634427
   1900.0000     0.059768    -0.000144     0.000000   226.260429     0.000000    11.406057
   1901.0000     0.080031     0.000124     0.000000   225.980854     0.000000    13.827140
   1902.0000     0.101432     0.000212     0.000000   225.701460     0.000000    12.685101
   1903.0000     0.122530     0.000444     0.000000   225.422638     0.000000    14.892714
   1904.0000     0.143541     0.000771     0.000000   225.144896     0.000000    15.318506
   1905.0000     0.163438     0.000950     0.000000   224.868847     0.000000    13.704101
   1906.0000     0.182254     0.001144     0.000000   224.595000     0.000000    17.959541
   1907.0000     0.199755     0.001015     0.000000   224.323609     0.000000    15.917492
   1908.0000     0.214816     0.000957     0.000000   224.054601     0.000000    15.632603
   1909.0000     0.227625     0.000982     0.000000   223.787851     0.000000    16.311413
   1910.0000     0.237659     0.001018     0.000000   223.523374     0.000000    17.103166
   1911.0000     0.241548     0.001093     0.000000   223.261269     0.000000    21.243098
   1912.0000     0.247189     0.001096     0.000000   223.001644     0.000000    24.245058
   1913.0000     0.244779     0.001091     0.000000   222.744545     0.000000    30.332538
   1914.0000     0.239046     0.001090     0.000000   222.489965     0.000000    60.652024
   1915.0000     0.228308     0.001054     0.000000   222.237882     0.000000    22.292808
   1916.0000     0.212728     0.001022     0.000000   221.988234     0.000000    31.251180
   1917.0000     0.192383     0.000958     0.000000   221.740926     0.000000    13.032851
   1918.0000     0.167262     0.000891     0.000000   221.495829     0.000000    20.372824
   1919.0000     0.137999     0.000823     0.000000   221.252787     0.000000    25.627727
   1920.0000     0.104657     0.000681     0.000000   221.011602     0.000000    21.802070
   1921.0000     0.067868     0.000517     0.000000   220.771976     0.000000    28.773982
   1922.0000     0.028469     0.000348     0.000000   220.533540     0.000000    18.726026
   1923.0000    -0.012415     0.000237     0.000000   220.295939     0.000000    28.984343
   1924.0000    -0.054361     0.000139     0.000000   220.058892     0.000000    34.460255
   1925.0000    -0.094301     0.000034     0.000000   219.822162     0.000000    54.826572
   1926.0000    -0.116250    -0.000065     0.000000   219.585515     0.000000    36.376594
   1927.0000    -0.134697    -0.000161     0.000000   219.348719     0.000000    35.439034
   1928.0000    -0.153137    -0.000253     0.000000   219.111554     0.000000    39.201677
   1929.0000     0.136764    -0.000359     0.000000   218.873796     0.000000    54.025663
   1930.0000    -0.242705    -0.000448     0.000000   218.635220     0.000000    58.375237
   1931.0000    -0.291163    -0.000521     0.000000   218.395619     0.000000    49.844233
   1932.0000    -0.279437    -0.000579     0.000000   218.154825     0.000000    72.645379
   1933.0000    -0.305532    -0.000606     0.000000   217.912712     0.000000    48.635810
   1934.0000    -0.247344    -0.000622     0.000000   217.669207     0.000000    58.229975
   1935.0000    -0.259230    -0.000628     0.000000   217.424272     0.000000    71.783500
   1936.0000    -0.268651    -0.000622     0.000000   217.177894     0.000000    76.478322
   1937.0000    -0.275313    -0.000607     0.000000   216.930086     0.000000   172.060402
   1938.0000    -0.257056    -0.000579     0.000000   216.680883     0.000000  1206.651819
   1939.0000    -0.230903    -0.000546     0.000000   216.430347     0.000000    60.011956
   1940.0000    -0.199963    -0.000502     0.000000   216.178557     0.000000    24.310489
   1941.0000    -0.165771    -0.000450     0.000000   215.925614     0.000000    29.196384
   1942.0000    -0.132245    -0.000392     0.000000   215.671635     0.000000    20.423600
   1943.0000    -0.098150    -0.000326     0.000000   215.416755     0.000000    25.749437
   1944.0000    -0.064134    -0.000256     0.000000   215.161126     0.000000    40.235796
   1945.0000    -0.031783    -0.000181     0.000000   214.904908     0.000000    25.416316
   1946.0000    -0.001833    -0.000103     0.000000   214.648274     0.000000    35.339592
   1947.0000     0.025261    -0.000025     0.000000   214.391401     0.000000    63.364201
   1948.0000     0.048352     0.000056     0.000000   214.134472     0.000000    46.209548
   1949.0000     0.067914     0.000138     0.000000   213.877671     0.000000    65.019536
   1950.0000     0.082725     0.000229     0.000000   213.621193     0.000000    79.595285
   1951.0000     0.094284     0.000339     0.000000   213.365255     0.000000    87.494109
   1952.0000     0.100472     0.000376     0.000000   213.110057     0.000000   140.460939
   1953.0000     0.102611     0.000675     0.000000   212.855877     0.000000   182.975255
   1954.0000     0.100876     0.000802     0.000000   212.603155     0.000000   310.638536
   1955.0000     0.095487     0.001018     0.000000   212.352335     0.000000   402.427492
   1956.0000     0.086406     0.001166     0.000000   212.103826     0.000000   877.962832
   1957.0000     0.074403     0.001096     0.000000   211.857882     0.000000  9300.997048
   1958.0000     0.060255     0.001242     0.000000   211.614591     0.000000  1365.953777
   1959.0000     0.043995     0.001256     0.000000   211.374090     0.000000   354.348251
   1960.0000     0.026883     0.001423     0.000000   211.136577     0.000000    52.582311
   1961.0000     0.009440     0.001533     0.000000   210.902316     0.000000    51.505250
   1962.0000    -0.007808     0.001648     0.000000   210.671596     0.000000    67.364923
   1963.0000    -0.024445     0.001886     0.000000   210.444751     0.000000    74.023661
   1964.0000    -0.039712     0.001848     0.000000   210.222099     0.000000    29.209482
   1965.0000    -0.053136     0.002026     0.000000   210.003838     0.000000   351.834064
   1966.0000    -0.064347     0.002133     0.000000   209.790211     0.000000   425.089505
   1967.0000    -0.073252     0.002135     0.000000   209.581448     0.000000   846.955855
   1968.0000    -0.079657     0.002387     0.000000   209.377757     0.000000   286.304176
   1969.0000    -0.083732     0.002351     0.000000   209.179409     0.000000   130.522145
   1970.0000    -0.085005     0.002355     0.000000   208.986512     0.000000   265.867516
   1971.0000    -0.083410     0.002410     0.000000   208.799080     0.000000   145.103989
   1972.0000    -0.079381     0.002170     0.000000   208.617041     0.000000   368.890468
   1973.0000    -0.075019     0.002108     0.000000   208.440113     0.000000    95.986948
   1974.0000    -0.070737     0.001995     0.000000   208.268022     0.000000   106.379727
   1975.0000    -0.066114     0.001836     0.000000   208.100510     0.000000    72.077863
   1976.0000    -0.068593     0.001790     0.000000   207.937300     0.000000   204.471983
   1977.0000    -0.082598     0.001635     0.000000   207.778159     0.000000    20.191010
   1978.0000    -0.098672     0.001469     0.000000   207.622785     0.000000     4.891368
   1979.0000    -0.113835     0.001327     0.000000   207.470816     0.000000    46.446736
   1980.0000    -0.379078     0.001120     0.000000   207.321871     0.000000   101.028808
   1981.0000    -0.246211     0.000984     0.000000   207.175553     0.000000   218.760710
   1982.0000    -0.660066     0.000817     0.000000   207.031488     0.000000   271.471632
   1983.0000    -0.436957     0.000689     0.000000   206.889332     0.000000    53.489077
   1984.0000    -0.614269     0.000567     0.000000   206.748770     0.000000     3.995130
   1985.0000    -0.566258     0.000459     0.000000   206.609524     0.000000    15.606841
   1986.0000    -0.574441     0.000358     0.000000   206.471342     0.000000    16.276052
   1987.0000    -0.572382     0.000262     0.000000   206.333990     0.000000    13.036423
   1988.0000    -0.511470     0.000172     0.000000   206.197246     0.000000    71.453627
   1989.0000    -0.624196     0.000142     0.000000   206.060933     0.000000   304.175148
   1990.0000    -0.601027     0.000114     0.000000   205.924950     0.000000   361.147468
   1991.0000    -0.318310     0.000097     0.000000   205.789236     0.000000   123.570024
   1992.0000    -0.570655     0.000076     0.000000   205.653744     0.000000   200.386948
   1993.0000    -0.329829     0.000061     0.000000   205.518430     0.000000    24.455577
